Code_commune_INSEE,Nom_commune,Code_postal
51201,CUISLES,51700
51203,CUPERLY,51400
51213,DOMMARTIN SOUS HANS,51800
51231,L EPINE,51460
51244,FAUX VESIGNEUL,51320
77109,CHENOISE CUCHARMOY,77160
77114,CHEVRY COSSIGNY,77173
51617,LA VEUVE,51520
77126,CONGIS SUR THEROUANNE,77440
77127,COUBERT,77170
51636,VILLERS MARMERY,51380
77171,ESBLY,77450
77173,ETREPILLY,77139
51643,VINAY,51530
77175,EVRY GREGY SUR YERRE,77166
51644,VINCELLES,51700
77188,FONTAINE LE PORT,77590
77195,FOUJU,77390
51649,VITRY LE FRANCOIS,51300
77203,GERMIGNY L EVEQUE,77910
77211,GRANDPUITS BAILLY CARROIS,77720
51660,WARMERIVILLE,51110
77212,GRAVON,77118
52002,AIGREMONT,52400
77226,HERICY,77850
52013,ANROSEY,52500
77227,HERME,77114
77237,JOSSIGNY,77600
52029,AUTIGNY LE GRAND,52300
77240,JOUY SUR MORIN,77320
77243,LAGNY SUR MARNE,77400
52031,AUTREVILLE SUR LA RENNE,52330
77254,LIVERDY EN BRIE,77220
52033,AVRECOURT,52140
77259,LONGPERRIER,77230
77267,LA MADELEINE SUR LOING,77570
52064,BOURMONT ENTRE MEUSE ET MOUZON,52150
77278,MAROLLES EN BRIE,77120
77279,MAROLLES SUR SEINE,77130
52066,BRACHAY,52110
77283,MAY EN MULTIEN,77145
52070,BRENNES,52200
77292,MESSY,77410
52072,BRETHENAY,52000
77293,MISY SUR YONNE,77130
77295,MOISENAY,77950
77302,MONTCOURT FROMONVILLE,77140
52087,BUXIERES LES VILLIERS,52000
77309,MONTHYON,77122
77310,MONTIGNY LE GUESDIER,77480
52116,CHATENAY VAUDIN,52360
77311,MONTIGNY LENCOUP,77520
77315,MONTRY,77450
52123,CHEVILLON,52170
77316,MORET LOING ET ORVANNE,77250
52130,CIRFONTAINES EN AZOIS,52370
77321,MOUSSEAUX LES BRAY,77480
77326,NANDY,77176
52159,CUVES,52240
77335,CHAUCONIN NEUFMONTIERS,77124
52162,DAMMARTIN SUR MEUSE,52140
77338,NOISY RUDIGNON,77940
77342,OBSONVILLE,77890
52171,DOMMARTIN LE FRANC,52110
77347,LES ORMES SUR VOULZIE,77134
77353,PALEY,77710
52177,DOULAINCOURT SAUCOURT,52270
77358,PENCHARD,77124
77364,LE PLESSIS AUX BOIS,77165
52187,EPIZON,52230
77372,POMPONNE,77400
77373,PONTAULT COMBAULT,77340
52189,LE VAL D ESNOMS,52190
77383,RAMPILLON,77370
77390,ROISSY EN BRIE,77680
52201,FLAMMERECOURT,52110
77398,SABLONNIERES,77510
52211,FRONCLES,52320
77406,ST DENIS LES REBAIS,77510
52217,GERMAINVILLIERS,52150
77409,ST GERMAIN LAVAL,77130
77420,ST MARD,77230
76374,INCHEVILLE,76117
52228,GRANDCHAMP,52600
77424,ST MARTIN DU BOSCHET,77320
76379,LAMBERVILLE,76730
52246,HUMES JORQUENAY,52200
77426,ST MERY,77720
76383,LESTANVILLE,76730
77433,BEAUTHEIL SAINTS,77120
76384,LILLEBONNE,76170
77437,ST SOUPPLETS,77165
76393,LONGMESNIL,76440
52251,JONCHERY,52000
77441,SAMOIS SUR SEINE,77920
76399,LUCY,76270
52267,LANEUVILLE AU PONT,52100
77444,SANCY LES PROVINS,77320
76401,ARELAUNE EN SEINE,76940
77446,SAVINS,77650
76407,MANNEVILLE ES PLAINS,76460
52275,LAVERNOY,52140
77450,SERVON,77170
76410,MAROMME,76150
77452,SIGY,77520
76413,MARTIGNY,76880
52289,LIFFOL LE PETIT,52700
77455,SOIGNOLLES EN BRIE,77111
76414,MARTIN EGLISE,76370
52295,LOUVIERES,52800
77456,SOISY BOUY,77650
76417,MAUCOMBLE,76680
77460,TANCROU,77440
76421,MELAMARE,76170
52300,MAGNEUX,52130
77463,THOMERY,77810
76430,MESNIL FOLLEMPRISE,76660
77464,THORIGNY SUR MARNE,77400
76439,MIRVILLE,76210
52304,MALAINCOURT SUR MEUSE,52150
77465,THOURY FEROTTES,77940
76441,MONCHAUX SORENG,76340
77472,LA TRETOIRE,77510
76446,MONTIGNY,76380
77474,TRILBARDOU,77450
76447,MONTIVILLIERS,76290
52320,MERREY,52240
77476,TROCY EN MULTIEN,77440
76448,MONTMAIN,76520
77482,VARENNES SUR SEINE,77130
76450,MONTROTY,76220
52331,LA PORTE DU DER,52220
77487,VAUX LE PENIL,77000
76453,MORGNY LA POMMERAYE,76750
77492,VERDELOT,77510
76457,MOULINEAUX,76530
52332,VAL DE MEUSE,52140
77494,VERNOU LA CELLE SUR SEINE,77670
76459,NESLE HODENG,76270
78015,ANDRESY,78570
76460,NESLE NORMANDEUSE,76340
52332,VAL DE MEUSE,52240
78015,ANDRESY,78570
76479,NULLEMONT,76390
78062,BEYNES,78650
76481,OCTEVILLE SUR MER,76930
52346,MUSSEY SUR MARNE,52300
78062,BEYNES,78650
76483,OHERVILLE,76560
78072,BOINVILLIERS,78200
76489,OUDALLE,76430
52353,NOGENT,52800
78089,BONNIERES SUR SEINE,78270
76495,PAVILLY,76570
78118,BUCHELAY,78200
76504,PLEINE SEVE,76460
52367,ORMOY LES SEXFONTAINES,52310
78140,CHAPET,78130
76506,POMMEREVAL,76680
52380,PEIGNEY,52200
78146,CHATOU,78400
76507,PONTS ET MARAIS,76260
78152,CHAVENAY,78450
76516,QUIEVRECOURT,76270
76521,REBETS,76750
52399,PONT LA VILLE,52120
76524,REUVILLE,76560
76528,RIEUX,76340
52411,RIVES DERVOISES,52220
76530,ROBERTOT,76560
76533,ROGERVILLE,76700
76535,RONCHEROLLES EN BRAY,76440
52522,VIEVILLE,52310
76542,ROUTES,76560
76544,ROUVRAY CATILLON,76440
52528,VILLE EN BLAISOIS,52130
76550,SAHURS,76113
52529,VILLEGUSIEN LE LAC,52190
76552,STE ADRESSE,76310
76556,ST ANTOINE LA FORET,76170
52536,VILLIERS LES APREY,52190
76566,STE AUSTREBERTHE,76570
76573,ST DENIS LE THIBOULT,76116
52547,VOUECOURT,52320
76582,ST GERMAIN D ETABLES,76590
76590,ST JACQUES D ALIERMONT,76510
76593,ST JEAN DE LA NEUVILLE,76210
53009,ARQUENAY,53170
76595,ST JOUIN BRUNEVAL,76280
76598,ST LEGER AUX BOIS,76340
53029,BIERNE LES VILLAGES,53290
76612,ST MARTIN AU BOSC,76340
76613,ST MARTIN AUX BUNEAUX,76540
53051,CHAMPEON,53640
76615,ST MARTIN DU BEC,76133
76618,PETIT CAUX,76370
53058,LA CHAPELLE CRAONNAISE,53230
76618,PETIT CAUX,76630
76618,PETIT CAUX,76630
53062,CHATEAU GONTIER SUR MAYENNE,53200
76627,ST NICOLAS DE LA TAILLE,76170
76637,ST PIERRE EN PORT,76540
53088,CUILLE,53540
76642,ST PIERRE LE VIGER,76740
53093,LA DOREE,53190
76647,ST ROMAIN DE COLBOSC,76430
76650,ST SAUVEUR D EMALLEVILLE,76110
53099,FORCE,53260
76651,ST SYLVAIN,76460
76653,ST VAAST DIEPPEDALLE,76450
53113,HAMBERS,53160
76655,ST VALERY EN CAUX,76460
76660,SANDOUVILLE,76430
53118,LE HOUSSEAU BRETIGNOLLES,53110
76664,SASSEVILLE,76450
76665,SAUCHAY,76630
53135,LIVRE LA TOUCHE,53400
76669,SAUSSEUZEMARE EN CAUX,76110
53156,MONTFLOURS,53240
76675,SIERVILLE,76690
76676,SIGY EN BRAY,76780
53161,MONTSURS,53150
76681,SOTTEVILLE LES ROUEN,76300
76682,SOTTEVILLE SOUS LE VAL,76410
53176,LE PAS,53300
76688,THIERGEVILLE,76540
53178,PEUTON,53360
76692,THIOUVILLE,76450
53185,PRE EN PAIL ST SAMSON,53140
76703,TOUFFREVILLE SUR EU,76910
76707,TOURVILLE SUR ARQUES,76550
76709,LE TRAIT,76580
53196,ST AIGNAN DE COUPTRAIN,53250
76712,LA TRINITE DU MONT,76170
53219,ST GEORGES BUTTAVENT,53100
76715,TROUVILLE,76210
76720,VARENGEVILLE SUR MER,76119
53230,ST JULIEN DU TERROUX,53110
76744,VILLERS SOUS FOUCARMONT,76340
53240,ST MARTIN DU LIMET,53800
76748,VITTEFLEUR,76450
76755,YPREVILLE BIVILLE,76540
53266,TRANS,53160
76757,YVECRIQUE,76560
54015,ANDERNY,54560
77005,ANNET SUR MARNE,77410
77006,ARBONNE LA FORET,77630
77008,ARMENTIERES EN BRIE,77440
54018,ANOUX,54150
77010,AUBEPIERRE OZOUER LE REPOS,77720
77019,BALLOY,77118
54027,ATTON,54700
77020,BANNOST VILLEGAGNON,77970
77022,BARBIZON,77630
77025,BAZOCHES LES BRAY,77118
54040,BADONVILLER,54540
77027,BEAUMONT DU GATINAIS,77890
54046,BARISEY AU PLAIN,54170
77031,BERNAY VILBERT,77540
77035,BLENNES,77940
54053,BAUZEMONT,54370
77038,BOISSETTES,77350
54054,BAYON,54290
77044,BOMBON,77720
77046,BOULANCOURT,77760
54066,BETTAINVILLERS,54640
77049,BOUTIGNY,77470
54085,BORVILLE,54290
77057,BUSSIERES,77750
77060,BUTHIERS,77760
54091,BOUXIERES SOUS FROIDMONT,54700
77062,CARNETIN,77400
77065,CELY,77930
77072,CHALAUTRE LA GRANDE,77171
77073,CHALAUTRE LA PETITE,77160
77075,CHALIFERT,77144
77077,CHAMBRY,77910
77078,CHAMIGNY,77260
77079,CHAMPAGNE SUR SEINE,77430
77084,CHANGIS SUR MARNE,77660
77090,LA CHAPELLE ST SULPICE,77160
77106,CHAUFFRY,77169
78172,CONFLANS STE HONORINE,78700
78194,DANNEMARIE,78550
78202,DROCOURT,78440
78206,ECQUEVILLY,78920
78208,ELANCOURT,78990
78236,FLEXANVILLE,78910
78255,FRENEUSE,78840
78276,GOMMECOURT,78270
78300,HARGEVILLE,78790
78305,HERBEVILLE,78580
78311,HOUILLES,78800
78314,ISSOU,78440
78320,NOTRE DAME DE LA MER,78270
78322,JOUY EN JOSAS,78350
78335,LIMAY,78520
78343,LES LOGES EN JOSAS,78350
78349,LONGVILLIERS,78730
78361,MANTES LA JOLIE,78200
78368,MAREIL SUR MAULDRE,78124
78381,MAULETTE,78550
78385,MENERVILLE,78200
78391,MERICOURT,78270
78396,LE MESNIL LE ROI,78600
78416,MONTALET LE BOIS,78440
78423,MONTIGNY LE BRETONNEUX,78180
78451,NEZEL,78410
78484,PERDREAUVILLE,78200
78506,PRUNAY EN YVELINES,78660
78516,RAIZEUX,78125
78536,SAILLY,78440
78557,ST HILARION,78125
78561,ST LAMBERT,78470
78565,ST MARTIN DES CHAMPS,78790
78575,ST REMY LES CHEVREUSE,78470
78605,TACOIGNIERES,78910
78616,THOIRY,78770
78621,TRAPPES,78190
78623,LE TREMBLAY SUR MAULDRE,78490
78624,TRIEL SUR SEINE,78510
78624,TRIEL SUR SEINE,78510
78650,LE VESINET,78110
78688,VOISINS LE BRETONNEUX,78960
79001,L ABSIE,79240
79003,AIFFRES,79230
79005,AIRVAULT,79600
79005,AIRVAULT,79600
79009,AMURE,79210
79013,ARGENTONNAY,79150
79014,LORETZ D ARGENTON,79290
79018,AUBIGNE,79110
79030,BEAUSSAIS VITRE,79370
79032,BECELEUF,79160
79049,BRESSUIRE,79300
79057,BRIOUX SUR BOUTONNE,79170
79060,CAUNAY,79190
79061,CELLES SUR BELLE,79370
79063,VAL EN VIGNES,79150
79063,VAL EN VIGNES,79290
54112,CHAMBLEY BUSSIERES,54890
79064,FONTIVILLIE,79110
79066,CHAMPDENIERS,79220
79074,LA CHAPELLE POUILLOUX,79190
54125,CHENEVIERES,54122
79077,BEUGNON THIREUIL,79160
79083,CHEF BOUTONNE,79110
54131,CLEMERY,54610
79083,CHEF BOUTONNE,79110
79083,CHEF BOUTONNE,79110
54141,COYVILLER,54210
79086,CHERVEUX,79410
79087,CHEY,79120
54142,CRANTENOY,54740
79090,CHIZE,79170
54145,CREVIC,54110
79094,CLESSE,79350
54151,CUTRY,54720
79095,CLUSSAIS LA POMMERAIE,79190
79096,COMBRAND,79140
79103,COURLAY,79440
54174,ECROUVES,54200
79112,EPANNES,79270
54177,EMBERMENIL,54370
79114,EXIREUIL,79400
54186,EULMONT,54690
79115,EXOUDUN,79800
77107,CHAUMES EN BRIE,77390
79123,LA FORET SUR SEVRE,79380
77109,CHENOISE CUCHARMOY,77160
54198,FLEVILLE LIXIERES,54150
79127,LA FOYE MONJAULT,79360
77118,CLAYE SOUILLY,77410
79140,VALDELAUME,79110
77118,CLAYE SOUILLY,77410
54202,FONTENOY SUR MOSELLE,54840
79141,IRAIS,79600
77119,CLOS FONTAINE,77370
54207,FRAISNES EN SAINTOIS,54930
79148,LEZAY,79120
77125,CONDE STE LIBIAIRE,77450
79152,LORIGNE,79190
77130,COULOMMES,77580
79154,LOUBILLE,79110
77134,COURCHAMP,77560
54241,GUGNEY,54930
79156,LOUIN,79600
77138,COURTOMER,77390
54242,GYE,54113
79157,LOUZY,79100
77142,CRECY LA CHAPELLE,77580
79159,LUCHE THOUARSAIS,79330
77142,CRECY LA CHAPELLE,77580
54264,HOUDELMONT,54330
79162,MAGNE,79460
77148,CROUY SUR OURCQ,77840
79164,MAISONNAY,79500
77157,DHUISY,77440
54274,JARVILLE LA MALGRANGE,54140
79166,MARIGNY,79360
77164,ECHOUBOULAINS,77830
79170,MAUZE SUR LE MIGNON,79210
77165,LES ECRENNES,77820
54295,LANDRES,54970
79174,MELLE,79500
77174,EVERLY,77157
79179,MONCOUTANT SUR SEVRE,79320
77177,FAVIERES,77220
79180,MONTALEMBERT,79190
77180,FEROLLES ATTILLY,77150
54304,LAXOU,54520
79183,MONTRAVERS,79140
77181,FERRIERES EN BRIE,77164
79189,NANTEUIL,79400
77183,LA FERTE SOUS JOUARRE,77260
79191,NIORT,79000
77186,FONTAINEBLEAU,77300
79196,PLAINE ET VALLEES,79100
77187,FONTAINE FOURCHES,77480
54323,LONGWY,54400
79204,PERIGNE,79170
77193,FORFRY,77165
79205,PERS,79190
77196,FRESNES SUR MARNE,77410
54350,MARAINVILLER,54300
79223,PUIHARDY,79160
77201,GASTINS,77370
79231,ROMANS,79260
77206,GIREMOUTIERS,77120
79259,ST JEAN DE THOUARS,79100
77211,GRANDPUITS BAILLY CARROIS,77720
54362,MERCY LE BAS,54960
79263,ST LAURS,79160
77214,GRESSY,77410
77215,GRETZ ARMAINVILLIERS,77220
77217,GRISY SUISNES,77166
77223,GURCY LE CHATEL,77520
54372,MOIVRONS,54760
77230,ICHY,77890
54375,MONTAUVILLE,54700
77236,JAULNES,77480
54377,MONTIGNY,54540
77238,JOUARRE,77640
54381,MONTREUX,54450
77241,JUILLY,77230
54383,MONT SUR MEURTHE,54360
77242,JUTIGNY,77650
54386,MORIVILLER,54830
77244,LARCHANT,77760
54394,MURVILLE,54490
77248,LESCHES,77450
54406,OGEVILLER,54450
77253,LISSY,77550
54408,OLLEY,54800
77257,LIZY SUR OURCQ,77440
54412,OTHE,54260
77258,LOGNES,77185
54418,PARROY,54370
77261,LORREZ LE BOCAGE PREAUX,77710
54421,PETITMONT,54480
77262,LOUAN VILLEGRUIS FONTAINE,77560
54425,PIENNES,54490
77264,LUMIGNY NESLES ORMEAUX,77540
54427,PIERRE PERCEE,54540
77264,LUMIGNY NESLES ORMEAUX,77540
54432,PONT ST VINCENT,54550
77265,LUZANCY,77138
54434,PRAYE,54116
77271,MAISONCELLES EN GATINAIS,77570
54438,PULNEY,54115
77273,MARCHEMORET,77230
54442,QUEVILLONCOURT,54330
77275,LES MARETS,77560
54445,RAVILLE SUR SANON,54370
77280,MARY SUR MARNE,77440
54451,REHON,54430
77286,MEIGNEUX,77520
54452,REILLON,54450
77290,MERY SUR MARNE,77730
54465,ROVILLE DEVANT BAYON,54290
77294,MITRY MORY,77290
54476,ST JEAN LES LONGUYON,54260
77296,MOISSY CRAMAYEL,77550
54477,ST JULIEN LES GORZE,54470
77297,MONDREVILLE,77570
54484,STE POLE,54540
77303,MONTDAUPHIN,77320
54496,SAULXURES LES VANNES,54170
77306,MONTEREAU SUR LE JARD,77950
54499,SEICHEPREY,54470
77312,MONTIGNY SUR LOING,77690
54513,TANTONVILLE,54116
77317,MORMANT,77720
54514,TELLANCOURT,54260
77319,MORTERY,77160
54526,TOMBLAINE,54510
77320,MOUROUX,77120
54528,TOUL,54200
77327,NANGIS,77370
54536,TUCQUEGNIEUX,54640
77331,NANTEUIL SUR MARNE,77730
54545,VANDELEVILLE,54115
77332,NANTOUILLET,77230
54553,VAUDEVILLE,54740
77340,NONVILLE,77140
54555,VAXAINVILLE,54120
77341,NOYEN SUR SEINE,77114
54562,VERDENAL,54450
77344,OISSERY,77178
54566,VILCEY SUR TREY,54700
77348,ORMESSON,77167
54569,VILLE AU VAL,54380
77355,PAROY,77520
54572,VILLE HOUDLEMONT,54730
77357,PECY,77970
54581,VILLE SUR YRON,54800
77366,LE PLESSIS L EVEQUE,77165
54584,VILLEY ST ETIENNE,54200
77369,POINCY,77470
54599,XONVILLE,54800
77372,POMPONNE,77400
55001,ABAINVILLE,55130
77378,PRINGY,77310
55004,AINCREVILLE,55110
77382,QUINCY VOISINS,77860
55010,ANCERVILLE,55170
77385,REBAIS,77510
55012,APREMONT LA FORET,55300
77393,ROZAY EN BRIE,77540
55014,AUBREVILLE,55120
77394,RUBELLES,77950
55017,AUTRECOURT SUR AIRE,55120
77400,ST AUGUSTIN,77515
55022,AVIOTH,55600
77403,ST BRICE,77160
55023,AVOCOURT,55270
77408,ST FIACRE,77470
55024,AZANNES ET SOUMAZANNES,55150
77415,ST JEAN LES DEUX JUMEAUX,77660
55029,BAR LE DUC,55000
77416,ST JUST EN BRIE,77370
55031,BAUDONVILLIERS,55170
77436,ST SIMEON,77169
55034,BAZEILLES SUR OTHAIN,55600
77443,SANCY,77580
55037,BEAUFORT EN ARGONNE,55700
77445,SAVIGNY LE TEMPLE,77176
55044,BELRAIN,55260
77449,SERRIS,77700
55049,BEUREY SUR SAULX,55000
77451,SIGNY SIGNETS,77640
55054,BISLEE,55300
77458,SOUPPES SUR LOING,77460
55059,BONNET,55130
77469,TOUQUIN,77131
55060,BONZEE,55160
77481,VANVILLE,77370
55061,LE BOUCHON SUR SAULX,55500
77483,VARREDDES,77910
55070,BRABANT SUR MEUSE,55100
77490,VENDREST,77440
55077,BREUX,55600
77494,VERNOU LA CELLE SUR SEINE,77670
55084,BROUSSEY EN BLOIS,55190
77498,VIGNELY,77450
55085,BROUSSEY RAULECOURT,55200
77500,VILLEBEON,77710
55093,BUXIERES SOUS LES COTES,55300
77504,VILLEMARECHAL,77710
55093,BUXIERES SOUS LES COTES,55300
77507,VILLENAUXE LA PETITE,77480
55094,BUZY DARMONT,55400
77510,VILLENEUVE ST DENIS,77174
55096,CHAILLON,55210
77511,VILLENEUVE SOUS DAMMARTIN,77230
55102,CHARNY SUR MEUSE,55100
77516,VILLE ST JACQUES,77130
55106,CHATTANCOURT,55100
77517,VILLEVAUDE,77410
55108,CHAUMONT SUR AIRE,55260
77517,VILLEVAUDE,77410
77522,VILLIERS SUR SEINE,77114
77523,VILLUIS,77480
55117,CLERMONT EN ARGONNE,55120
77524,VIMPELLES,77520
55123,LES HAUTS DE CHEE,55000
78013,ANDELU,78770
78031,AUFFREVILLE BRASSEUIL,78930
55138,CULEY,55000
78048,BAZAINVILLE,78550
55145,DAMVILLERS,55150
78070,BOINVILLE EN MANTOIS,78930
78077,LA BOISSIERE ECOLE,78125
55150,DEMANGE BAUDIGNECOURT,55130
78084,BOISSY SANS AVOIR,78490
78087,BONNELLES,78830
55153,DIEPPE SOUS DOUAUMONT,55400
78090,BOUAFLE,78410
78123,CARRIERES SOUS POISSY,78955
55183,ETRAYE,55150
78128,CERNAY LA VILLE,78720
78133,CHAMBOURCY,78240
55184,EUVILLE,55200
78158,LE CHESNAY ROCQUENCOURT,78150
55214,GIVRAUVAL,55500
55229,HAN SUR MEUSE,55300
55244,HERMEVILLE EN WOEVRE,55400
55245,HEUDICOURT SOUS LES COTES,55210
55254,LES TROIS DOMAINES,55220
55256,JONVILLE EN WOEVRE,55160
55261,JUVIGNY EN PERTHOIS,55170
55280,LANHERES,55400
79277,ST MARTIN DE SANZAY,79290
79280,ST MAURICE ETUSSON,79150
55290,LIGNIERES SUR AIRE,55260
79281,ST MAXIRE,79410
79283,STE NEOMAYE,79260
55320,MARCHEVILLE EN WOEVRE,55160
79295,ST ROMANS LES MELLE,79500
55325,MAUCOURT SUR ORNE,55400
79302,SAIVRES,79400
55334,MENIL LA HORGNE,55190
79306,SAURAIS,79200
79310,SECONDIGNE SUR BELLE,79170
55346,MONTFAUCON D ARGONNE,55270
79320,SURIN,79220
55355,MONTZEVILLE,55100
79334,VAL DU MIGNON,79210
79335,VALLANS,79270
55358,CHANTERAINE,55500
80004,ACHEUX EN VIMEU,80210
80006,AGENVILLERS,80150
55359,MORLEY,55290
80010,AILLY SUR NOYE,80250
80011,AILLY SUR SOMME,80470
55386,NONSARD LAMARCHE,55210
80014,AIZECOURT LE BAS,80240
80023,ANDECHY,80700
55395,OSCHES,55220
80024,ARGOEUVES,80470
80027,ARMANCOURT,80700
55408,POUILLY SUR MEUSE,55700
80028,ARQUEVES,80560
55412,RAMBUCOURT,55300
80030,ARRY,80120
80033,ASSEVILLERS,80200
55424,REMENNECOURT,55800
80034,ATHIES,80200
80047,AVELUY,80300
55429,RIAVILLE,55160
80048,AVESNES CHAUSSOY,80140
80062,BEAUCAMPS LE VIEUX,80430
55431,RICHECOURT,55300
80063,BEAUCHAMPS,80770
80070,BEAUQUESNE,80600
55435,ROBERT ESPAGNE,55000
80071,BEAUVAL,80630
80073,BECORDEL BECOURT,80300
55446,RUMONT,55000
80080,BELLOY EN SANTERRE,80200
55458,ST JEAN LES BUZY,55400
80081,BELLOY ST LEONARD,80270
55462,ST MAURICE SOUS LES COTES,55210
80085,BERNATRE,80370
55464,ST PIERREVILLERS,55230
80086,BERNAVILLE,80370
55465,ST REMY LA CALONNE,55160
80092,BERTANGLES,80260
55468,SAMOGNEUX,55100
80095,BERTRANCOURT,80560
55471,SAULMORY VILLEFRANCHE,55110
80101,BEUVRAIGNES,80700
80104,BIENCOURT,80140
55474,SAUVIGNY,55140
80115,BOUCHAVESNES BERGEN,80200
80117,BOUCHON,80830
55477,SAVONNIERES EN PERTHOIS,55170
80121,BOUILLANCOURT LA BATAILLE,80500
80122,BOUQUEMAISON,80600
80124,BOURSEVILLE,80130
80139,BREUIL,80400
80141,BRIE,80200
80154,BUSSU,80200
80155,BUSSUS BUSSUEL,80135
80157,BUSSY LES POIX,80290
80158,BUVERCHY,80400
80159,CACHY,80800
80161,CAHON,80132
80165,CAMPS EN AMIENOIS,80540
80167,CANCHY,80150
80168,CANDAS,80750
80174,LE CARDONNOIS,80500
80177,CARTIGNY,80200
80181,CAYEUX EN SANTERRE,80800
80183,CERISY BULEUX,80140
80192,CHIPILLY,80800
80199,CLERY SUR SOMME,80200
80202,COISY,80260
80225,CREUSE,80480
80229,CROUY ST PIERRE,80310
80229,CROUY ST PIERRE,80310
80235,DARGNIES,80570
80241,DOMART EN PONTHIEU,80620
80248,DOMPIERRE SUR AUTHIE,80150
80260,DRUCAT,80132
80276,EQUENNES ERAMECOURT,80290
80276,EQUENNES ERAMECOURT,80290
80278,ERCHES,80500
80279,ERCHEU,80400
80285,ESSERTAUX,80160
80291,ESTREES SUR NOYE,80250
80294,ETERPIGNY,80200
80297,ETREJUST,80140
80315,FLERS SUR NOYE,80160
80319,FLUY,80540
80321,FOLLEVILLE,80250
80322,FONCHES FONCHETTE,80700
80326,FONTAINE SOUS MONTDIDIER,80500
80328,FONTAINE SUR SOMME,80510
80336,FOUCAUCOURT HORS NESLE,80140
78158,LE CHESNAY ROCQUENCOURT,78150
80340,FOURCIGNY,80290
78162,CHOISEL,78460
80346,FRANQUEVILLE,80620
78168,COIGNIERES,78310
80350,FRANVILLERS,80800
78192,DAMMARTIN EN SERVE,78111
80353,FRESNES MAZANCOURT,80320
78193,DAMPIERRE EN YVELINES,78720
80362,FRETTEMEULE,80220
78227,EVECQUEMONT,78740
80368,FRIVILLE ESCARBOTIN,80130
78237,FLINS NEUVE EGLISE,78790
80375,GAUVILLE,80290
78238,FLINS SUR SEINE,78410
55500,SPINCOURT,55230
80383,GOYENCOURT,80700
78264,GAMBAISEUIL,78490
55501,STAINVILLE,55500
80390,GRIVESNES,80250
78269,GAZERAN,78125
80396,GUESCHART,80150
78278,GOUPILLIERES,78770
55520,TROUSSEY,55190
80400,GUILLAUCOURT,80170
78283,GRANDCHAMP,78113
55528,VARNEVILLE,55300
80407,HALLIVILLERS,80250
78291,GUERVILLE,78930
80408,HALLOY LES PERNOIS,80670
78317,JAMBVILLE,78440
55530,VALBOIS,55300
80410,HAM,80400
78321,JOUARS PONTCHARTRAIN,78760
80412,HAMELET,80800
78327,JUZIERS,78820
80416,HANGEST SUR SOMME,80310
78356,MAGNY LES HAMEAUX,78114
80431,HERISSART,80260
78366,MAREIL LE GUYON,78490
55547,VERNEUIL PETIT,55600
80432,HERLEVILLE,80340
78380,MAULE,78580
80434,HERVILLY,80240
78381,MAULETTE,78550
55551,VIGNEULLES LES HATTONCHATEL,55210
80436,HESCAMPS,80290
78396,LE MESNIL LE ROI,78600
78398,LES MESNULS,78490
55552,VIGNEUL SOUS MONTMEDY,55600
78406,MILON LA CHAPELLE,78470
78460,OINVILLE SUR MONTCIENT,78250
55563,VILLERS LES MANGIENNES,55150
78465,ORGERUS,78910
78474,ORVILLIERS,78910
56005,ARZON,56640
78498,POISSY,78300
78518,RENNEMOULIN,78590
78520,RICHEBOURG,78550
56024,BREHAN,56580
78545,ST CYR L ECOLE,78210
56030,CAMOEL,56130
78551,ST GERMAIN EN LAYE,78112
78559,ST ILLIERS LE BOIS,78980
56051,CRUGUEL,56420
78562,ST LEGER EN YVELINES,78610
78567,ST MARTIN LA GARENNE,78520
56055,ETEL,56410
78575,ST REMY LES CHEVREUSE,78470
56060,LES FOUGERETS,56200
78601,SONCHAMP,78120
78638,VAUX SUR SEINE,78740
56061,LA GACILLY,56200
78643,VERNOUILLET,78540
78655,VIEILLE EGLISE EN YVELINES,78125
56071,GUEHENNO,56420
78674,VILLEPREUX,78450
78677,VILLETTE,78930
56081,GUISCRIFF,56560
78681,VILLIERS LE MAHIEU,78770
79002,ADILLY,79200
56090,INZINZAC LOCHRIST,56650
79005,AIRVAULT,79600
56100,LANGONNET,56630
79013,ARGENTONNAY,79150
56104,LANVAUDAN,56240
79013,ARGENTONNAY,79150
79029,BEAULIEU SOUS PARTHENAY,79420
56109,LAUZACH,56190
79031,BEAUVOIR SUR NIORT,79360
56122,LOYAT,56800
79031,BEAUVOIR SUR NIORT,79360
79046,LE BOURDET,79210
56130,MERLEVENEZ,56700
79049,BRESSUIRE,79300
56149,NOYAL MUZILLAC,56190
79049,BRESSUIRE,79300
56152,LE PALAIS,56360
79049,BRESSUIRE,79300
79050,BRETIGNOLLES,79140
56161,PLOEMEL,56400
79055,BRIEUIL SUR CHIZE,79170
79061,CELLES SUR BELLE,79370
56173,PLUMELIAU BIEUZY,56930
79063,VAL EN VIGNES,79290
79069,CHANTELOUP,79320
79076,LA CHAPELLE ST LAURENT,79430
56184,QUESTEMBERT,56230
79077,BEUGNON THIREUIL,79130
79078,PLAINE D ARGENSON,79360
56197,VAL D OUST,56460
79078,PLAINE D ARGENSON,79360
79079,MAULEON,79700
56200,RUFFIAC,56140
79085,CHERIGNE,79170
79089,LE CHILLOU,79600
56204,ST ALLOUESTRE,56500
79092,CLAVE,79420
79101,COULONGES SUR L AUTIZE,79160
56227,ST MALO DES TROIS FONTAINES,56490
79105,LES CHATELIERS,79340
79119,FENIOUX,79160
56236,ST SERVANT,56120
